student_id,age,attendance_rate,previous_scores,final_grade,study_hours_week_log,sleep_hours_sqrt,gender_Female,gender_M,gender_Male,parental_education_Doctorate,parental_education_High_School,parental_education_Master,extracurricular_Yes,tutoring_Yes,internet_quality_Good,internet_quality_Poor,family_income_Low,family_income_Medium,health_status_Good,health_status_Poor,study_sleep_ratio,engagement
STD00008,-0.2558671973958386,-1.8441451669863353,-0.3891426167562487,91.64,-0.029889632796837658,1.3873241454289615,0,1,0,0,1,0,0,0,0,0,0,1,1,0,-0.49611734224924625,-1.063478414666012
STD00315,-0.6915565355654395,-0.35354933331248445,1.6120493680537948,100.0,0.16175642239651747,1.338030261398589,0,1,0,1,0,0,0,0,1,0,0,0,0,0,-0.32684431171322653,-0.07710550513563719
STD00432,1.051200817112964,-0.7285289662450312,0.7678472327634566,91.96,0.09416235855122579,-0.8195401197750374,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3717692604063032,-0.3462032402441387
STD01491,0.6155114789433632,0.021408472993063952,0.0006004120406911931,100.0,1.1554790736359313,0.047294569107206565,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0.9952891078740186,0.9531210329394579
STD00114,0.17982214077376235,-0.7803217332246646,-2.7366739391213013,95.17,1.2154576196955442,-1.000793677210106,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.5716520051652432,0.41876087287985697
STD01770,0.6155114789433632,-0.047972008132647494,0.0015714484229977412,96.27,1.3371884502844917,0.2530084603357007,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1.0668084027474856,1.0495648214434614
STD00921,1.051200817112964,0.14987636172955268,0.3078653000732096,87.73,-0.3681370576955406,-1.8561356977019652,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0.35405671142889866,-0.2214326076144284
STD01869,1.051200817112964,-0.9149829273717113,-1.349151968041542,100.0,0.9261046378132275,-0.15681739092831795,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0.8763583584082937,0.12078722314807551
STD00612,1.051200817112964,0.7320270625806332,-0.5623122855337531,87.21,-0.6195112656264387,0.08932821727588186,0,0,0,0,1,0,1,0,1,0,0,1,1,0,-0.625322952831867,-0.14774830614314177
STD02341,-1.1272458737350404,-0.7886085759414058,-1.2668963753722273,83.79,0.16175642239651747,0.7006059968475516,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.1300845033833231,-0.33318116753479327
STD01989,-1.1272458737350404,-1.061038530254278,2.388065946262988,100.0,0.9729693907827225,-0.8624012573279324,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.2572540033103508,0.05160078997547815
STD02357,-0.6915565355654395,-0.6062980361730962,0.09573245582076582,97.02,-0.5459444307376431,-0.06883989331727858,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-0.5100272672450117,-0.7438558532738053
STD02113,-0.6915565355654395,-1.2267753845891045,0.80031654565924,100.0,1.3051882592968749,1.3168438298895127,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0.6088177421451418,0.15232592516244697
STD02030,-0.6915565355654395,-0.3597644653500407,1.4345504575568522,96.41,0.8107441497273975,-0.07680851844077702,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0.7354398566517735,0.41532931651390154
STD02320,1.486890155282565,0.19648985201122238,-1.776664587836007,91.16,0.7877644475272563,-0.23742203547423965,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0.7837480098466838,0.7710617486188671
STD02196,1.051200817112964,0.5973658684335851,-1.4303252502809976,92.59,0.10120888399397493,0.8411409993825654,0,0,0,0,1,0,1,0,1,0,0,0,0,0,-0.2264656983018233,0.4286828292307091
STD01473,1.486890155282565,0.5020671771910593,-0.6294155321850369,85.04,0.16175642239651747,0.13633988845531053,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.06281818667303173,0.42650996424936827
STD02500,-0.6915565355654395,-2.2885271076715905,-0.9227216586769361,90.94,0.5030236362978195,0.33780120291834087,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.29301877756882666,-1.0419029432762332
STD00757,-1.5629352119046414,-0.35354933331248445,0.18015266934979965,94.83,0.2137908591457925,0.43719907995776625,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.0031427682814170097,-0.03728721755016998
STD01648,1.486890155282565,1.3929027692407556,-0.8577830328853715,100.0,1.3899193179094969,1.7884414705515417,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0.5075380494295744,2.173333953818246
STD02442,1.486890155282565,0.249318474330449,0.06326314292498394,90.28,0.12566421125124455,-0.8195401197750374,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0.40272759834926836,0.24725605971123835
STD01097,-0.6915565355654395,-0.2478920886740326,-0.8415483764374806,95.27,0.020358058667270647,0.047294569107206565,0,1,0,0,0,0,1,1,1,0,0,1,0,1,-0.03304284217048873,-0.125086621360457
STD01331,0.6155114789433632,0.021408472993063952,-0.05795562521927008,98.72,0.9067957216477309,1.6033050014539747,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0.18900820733104642,0.7505335440459494
STD00234,1.051200817112964,0.6626247548279242,0.4994342461583241,100.0,1.2008866105035028,0.8484913336605925,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0.7003246553907521,1.455335384688896
STD01175,-0.2558671973958386,0.021408472993063952,0.6509577063386416,92.1,0.16175642239651747,0.444809257160187,0,0,0,0,0,0,1,1,1,0,0,1,1,0,-0.04498507624423408,0.14359448055188578
STD00943,1.486890155282565,0.021408472993063952,-0.3631671664396227,87.01,-0.33008581453744973,-1.4188968457804538,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.19814613305856538,-0.2570800435591869
STD01114,-0.2558671973958386,-0.29657728963488794,1.012449389911683,97.21,-3.2931363473429442,0.27619708976399304,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-3.053350492809615,-2.713295722755569
STD01322,0.17982214077376235,-0.5441467157975359,-0.13479966573928803,96.42,0.6475443205393323,1.513186914493941,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.011289173157651104,0.17024699487746792
STD02397,-0.6915565355654395,-0.6218358662669861,0.07516855765343736,95.21,0.16175642239651747,0.759983642585426,0,0,0,0,0,0,0,1,1,0,0,1,1,0,-0.1493109239825997,-0.23501883028178347
STD02124,0.17982214077376235,2.012344262317172,0.21911584482473823,86.37,-0.22456120274390323,-0.793909989724879,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.04851555170975584,0.8993943222728332
STD02295,1.051200817112964,0.5973658684335851,-2.5342818887375915,84.61,-0.7703461390479371,0.047294569107206565,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-0.7493597624129588,-0.34747025968923334
STD00512,1.486890155282565,-1.8161770728173336,-0.7776920610757753,74.62,-3.5861455739484884,-0.10074940797023314,0,1,0,0,1,0,1,0,0,1,0,1,1,0,-3.2914459485410497,-3.0836397023018187
STD01672,0.6155114789433632,-0.6073338915126887,1.6618356478273268,86.49,0.16175642239651747,-1.808630249962118,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.9084419451606769,-0.22648297486847851
STD02069,1.051200817112964,0.6253339626025882,-0.1867505663725392,100.0,1.7429322558213491,-0.7768589977861714,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1.96737872628249,1.912989805742344
STD00891,1.051200817112964,1.4591975109746864,0.06975700550413985,100.0,-0.30150263888933027,-0.25361563700471595,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.22346102078823563,0.5247143766530245
STD02165,0.6155114789433632,0.32079249276234295,0.6910031922434394,100.0,0.4873644681870401,1.4013720712399151,0,0,0,0,0,0,1,1,1,0,1,0,1,0,-0.08242019724128277,0.5979110809987657
STD01752,-1.5629352119046414,1.0831820227025482,-0.39888341062498295,100.0,0.16175642239651747,0.047294569107206565,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.09505315216788872,0.76855388473967
STD00625,-1.1272458737350404,1.7202330565520387,1.5406168796830728,100.0,0.29160156295661477,0.047294569107206565,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0.21268281881594603,1.2783668142496156
STD01376,-1.1272458737350404,0.021408472993063952,-0.7170826770036483,86.24,-0.4000668291732432,0.8778471154637246,0,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.6604103144005699,-0.3140894006871944
STD01482,1.051200817112964,1.0728234693066205,0.23102125955319164,90.47,-1.1657125780455178,-0.408691763614871,0,1,0,0,1,0,0,1,0,1,0,1,0,0,-0.985572803988096,-0.502876804923833
STD02091,0.17982214077376235,0.021408472993063952,0.029711519599342096,97.79,0.7446778812801125,-0.2131772919521421,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.733173922436591,0.6184658124413307
STD02003,-0.6915565355654395,1.3007116440170081,-0.646732499062787,91.09,0.7396897355463539,0.9217450483686458,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0.28457213737399156,1.4648290591826976
STD00592,0.6155114789433632,-0.029326612019979475,0.34141692339885066,92.45,0.036810971321508255,-0.8452350545098676,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.3261598774860474,0.012781579542861405
STD00379,0.17982214077376235,-0.3027924216724442,0.5059281087374808,85.44,0.3215268500035442,0.4903643074544425,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.07876173353571812,0.07609967727149133
STD00839,-0.6915565355654395,0.6719474528842571,-1.0179649765045633,100.0,1.1733790921317597,0.047294569107206565,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1.0115051418324394,1.4373324643075485
STD02458,0.17982214077376235,-1.7830297019503683,0.41826096391886863,91.56,0.7767797324166829,-0.8538145190095646,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1.059410489359349,-0.5637165038871965
STD00987,-1.5629352119046414,0.5103540199078019,0.7949049935099417,94.7,-0.6719919525549021,1.0235493566594795,0,0,0,0,0,1,1,0,1,0,0,1,0,0,-0.9265634267979551,-0.3015373361881215
STD01442,0.6155114789433632,-0.7078118594531775,-1.4314075607108567,98.18,0.16175642239651747,0.5884516254878286,0,0,0,0,0,0,1,1,1,0,0,1,1,0,-0.0932334077496753,-0.28562425880352144
STD01804,1.051200817112964,1.5285998187273955,-0.5482422499455814,100.0,0.928363191833621,0.4751994166850323,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.6133893398018095,1.8074935353985317
STD01821,1.486890155282565,-0.6725927779070271,-0.10882421542266206,100.0,1.1089386947277364,0.8851747143464692,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6085713619990151,0.4200955359228686
STD01587,-0.2558671973958386,-0.8932299652402651,-0.46598665727626587,89.26,0.905653655255783,-1.141132147027932,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1.335593261459835,0.12158676711927383
STD02429,-0.6915565355654395,-0.8455806196190022,-0.5265960413483929,97.15,0.47301389440160274,0.8998163550282176,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0.06801090432028732,-0.1487129102239621
STD01889,-1.5629352119046414,-0.37219472942515247,-0.4778920720047193,99.96,0.7120139490605305,-0.5827818679853747,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0.8673501695286997,0.33164113086380287
STD02160,0.17982214077376235,-1.4722731000725675,0.4810349688507148,79.22,-1.0254788793117853,0.7080446964498178,0,1,0,0,0,0,0,0,1,0,0,1,0,1,-1.1475624254435632,-1.469068655331588
STD02066,-1.1272458737350404,0.5435013907747667,-0.1564458743364757,83.32,0.16175642239651747,0.3761340987714221,0,1,0,0,0,1,1,0,1,0,0,1,0,1,-0.02148868078053148,0.45089812257309775
STD01873,-1.1272458737350404,1.7999939177006739,-0.9270509003963736,88.42,-0.42088550590006246,0.12069144940783968,0,0,0,0,0,0,0,1,1,0,0,1,1,0,-0.45591205527994844,0.5792677737474018
STD02468,-0.2558671973958386,1.979196891450206,-0.595863908859395,99.06,0.3277662049598546,-1.044436548569362,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.7037622968678294,1.4740151737795726
STD01932,1.051200817112964,-1.0734687943293897,1.1466558832142488,87.99,0.014841350675795563,-0.8024461961294405,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.2867294976702374,-0.599335849956321
STD00791,-0.2558671973958386,-1.071397083650204,-0.29498160935847983,100.0,0.871062452999678,1.4013720712399151,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.227353198936918,-0.02394580018444963
STD00426,-0.6915565355654395,0.6740191635634435,-0.03522710619222245,85.8,-0.8476715062696827,-0.8709952879970096,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5366255333605003,-0.38140973616198215
STD00802,-1.5629352119046414,0.021408472993063952,1.0351779089387299,100.0,0.31839932975222596,0.811693851430539,0,0,0,1,0,0,1,0,0,0,0,1,1,0,-0.03314277340385018,0.2712021108997236
STD00836,0.17982214077376235,0.5631826422270272,-1.8405209031977123,89.2,-0.2712027669178829,-0.47467168272322063,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.11666809919789882,0.07886606856113693
STD00019,-0.6915565355654395,-0.4322743391215278,0.1346956312957044,92.66,0.7271607066343406,-1.630310175825767,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1.4198775791838043,0.30335546406386626
STD00045,-1.5629352119046414,0.8915487848779035,-0.2744177111911514,91.79,-0.3931785798965124,0.9654816890082993,0,1,0,0,1,0,0,1,0,0,0,1,1,0,-0.6786669477772939,0.1400548978565337
STD02114,0.17982214077376235,0.021408472993063952,-2.0970284750743917,75.49,0.10296636447532775,0.047294569107206565,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0.04179390129674181,0.09570172813827463
STD00825,0.17982214077376235,-1.3438270379630763,-0.7527989211890093,69.93,-0.6534553092740849,-1.3194211563584404,0,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.17844197206595475,-1.1774248758673125
STD01668,-1.5629352119046414,3.2636575125451164,-0.04929714178039501,88.09,0.16175642239651747,0.34547815988602926,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.010908618283382,2.051980716525915
STD01742,0.17982214077376235,0.021408472993063952,-0.5406660769365654,84.01,-0.2776542963203615,0.9217450483686458,0,1,0,0,1,0,0,1,1,0,1,0,1,0,-0.5696959168625555,-0.21436721405310044
STD01909,1.051200817112964,-1.3034286797189623,0.7678472327634566,88.48,-0.23295521192432606,0.42196348995105953,0,1,0,0,0,0,1,0,1,0,0,1,1,0,-0.3830911037126197,-0.8888421006831279
STD00657,1.051200817112964,-1.4194444777533408,-1.6392111632438628,91.8,-0.5509259167228503,1.0813375120161703,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.8406610723762679,-1.1497527796932332
STD01570,0.17982214077376235,1.1764090032658874,0.4117671013397127,92.89,0.16175642239651747,1.7270289809771102,0,1,0,0,1,0,1,1,1,0,0,1,1,0,-0.4372676605126241,0.8234272409680602
STD01081,-0.6915565355654395,-1.2485283467205506,1.5720038821489963,89.15,0.16175642239651747,-0.18093562324025364,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0.18008757569476083,-0.6038897249281867
STD01542,-0.2558671973958386,-0.7109194254719556,-0.246277640014807,82.06,0.26118841195665654,1.2885383507648474,0,0,0,0,1,0,0,0,1,0,0,1,1,0,-0.23128594801257854,-0.2160476414285386
STD00184,-0.2558671973958386,0.9537001052534645,0.0006004120406911931,81.56,-0.31464047764291864,-0.5244298101617865,0,0,0,0,1,0,0,1,1,0,0,1,1,0,-0.14001573982588555,0.24572122550109535
STD02305,0.17982214077376235,0.021408472993063952,-0.10990652585252125,97.18,0.020358058667270647,-0.38405519713131536,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.12554869132871976,0.028405670313723066
STD01659,1.051200817112964,0.16748590250262824,0.1585064607526112,100.0,0.3058365523594649,-0.037023409913226876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2575832386418137,0.3497225617544537
STD00084,0.17982214077376235,-0.9046243739757844,1.1563966770829839,92.67,0.3230886461541869,-1.2120573121066924,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7783660533517323,-0.2897276136996265
STD01722,0.17982214077376235,1.8010297730402671,-1.0969736378843005,96.26,0.30898518668154223,0.24526827408789595,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0.1551154747513219,1.345544291797873
STD01782,-0.6915565355654395,0.3570474296480865,-1.1305252612099415,81.91,-1.1043173170371259,-2.2057626804336268,0,1,0,0,0,0,0,1,0,0,0,1,1,0,-0.3125624468967484,-0.7462411129535298
STD01786,0.17982214077376235,1.0365685324208778,0.3219353356613814,100.0,0.9429775179159773,-0.10074940797023314,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0.8671099424372739,1.4820390517195086
STD00196,-0.2558671973958386,-1.3251816418504083,-0.767951267207041,91.91,-0.04504151623327791,0.41433805677829766,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.2159349632857093,-0.7807775552132281
STD01035,0.17982214077376235,-0.6114773128710592,0.4940226940090274,84.53,0.16175642239651747,-0.07680851844077702,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.14085259725653382,-0.2289217907008511
STD00673,1.486890155282565,0.021408472993063952,-1.476864598764952,79.63,-2.5880301200561346,1.7133414169349797,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-2.599200568108323,-2.0964925464843223
STD00681,-0.2558671973958386,-1.1283691273278014,0.3327584399599756,100.0,0.8582165685517193,0.12851842393947435,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.6919801472965198,-0.07132314776092763
STD00586,-1.1272458737350404,-0.24582037799484693,-0.31338088666608993,94.94,0.16175642239651747,-0.8795966296276643,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4641394652034256,-0.013696293493942023
STD01084,-1.1272458737350404,-0.81346910409163,1.4778428747512276,95.14,0.0710755811875333,-0.04496885352656316,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0.046164689490072644,-0.41170984135145844
STD02440,0.17982214077376235,-0.05625885084938867,-1.1673238158251618,90.43,0.16175642239651747,-0.4498807740298989,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0.284995305254289,0.09787953083711907
STD02380,0.6155114789433632,-0.5565769798726476,0.7267194364287997,99.21,0.12913180591685167,1.4013720712399151,0,1,0,0,1,0,1,1,0,1,0,1,0,0,-0.37163450851159735,-0.22069994986168853
STD00031,0.6155114789433632,-1.5043846155999399,1.2559692366300494,84.31,-1.2149017091351322,-1.0970623412644729,0,1,0,0,0,0,0,1,0,0,1,0,1,0,-0.8299634154029741,-1.5991709142092365
STD01823,0.17982214077376235,0.021408472993063952,0.052440038626389726,90.42,-0.06800261091713397,0.7229079131855929,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.3335190578278398,-0.04357649505817888
STD01548,0.17982214077376235,-0.011717071246903923,1.489748289479681,88.16,4.223187118860193,1.513186914493941,0,1,0,0,1,0,1,0,1,0,0,1,1,0,2.8723260482894677,3.4149731678944
STD02296,1.486890155282565,0.9381622751595738,-1.4249136981316999,91.95,0.25634068625012313,-0.3186359626031999,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.32175325483576156,0.7716739317067906
STD00905,-0.2558671973958386,0.021408472993063952,1.3544594857472552,99.26,0.6037403458702552,0.8264266047027763,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0.2035195877157161,0.5036524115391354
STD01089,1.051200817112964,-1.6338665330490234,-0.9173101065276386,81.74,0.16175642239651747,-2.508130921516549,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1.306815487116671,-0.8306995973388674
STD01438,-0.6915565355654395,-0.5886884954000207,0.6455461541893441,95.26,0.5072716048725087,-0.8366628453751641,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.7856860171861645,0.03818400911333631
STD00077,0.6155114789433632,1.8787189235097173,-0.348014820421591,89.35,0.46724261248106813,-0.8452350545098676,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0.7502310940586966,1.5604358687970052
STD00145,1.051200817112964,0.23585235491574405,0.18015266934979965,83.48,-0.1466471488405073,-0.005299148782158505,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-0.1663845078077731,0.009862954711510368
STD00908,1.486890155282565,-0.5772940866645013,0.8782428966091171,93.93,0.1394960847572507,0.3301190359339466,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-0.025250974868639083,-0.22517949496993062
STD01319,1.486890155282565,1.167086305209553,1.3815172464937402,100.0,1.1181362420002243,-0.22933438020087613,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1.0871547798679055,1.7414339235307494
STD00701,-1.1272458737350404,-0.5752223759853157,1.6315309557912634,89.71,0.45127890610910504,-1.639610586250896,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1.1304204984788768,0.005511644361219334
STD00210,0.6155114789433632,1.085253733381733,0.017806104870888684,92.73,0.4987659728454013,0.047294569107206565,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.40035777046560544,1.0915603371317362
STD02333,-1.1272458737350404,2.1780811166519984,0.0006004120406911931,88.78,0.24823304466271306,0.299338054849048,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.08172325838867917,1.5080349505098065
STD01565,1.051200817112964,-0.28725459157855354,0.2580790202996768,100.0,0.16175642239651747,0.22201563162116097,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.03228414263621509,-0.03808445181767093
STD02117,1.486890155282565,-0.30072071099325853,-1.673845096999364,89.8,0.2137908591457925,-0.05292007354612485,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0.1795254068288385,-0.0058300729712434584
STD00516,-1.1272458737350404,-0.49235394881790245,0.8641728610209438,92.74,0.8059297847510555,0.6409250111095165,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.4433546481068602,0.3223519067815994
STD01865,0.6155114789433632,0.8117879237292683,0.14876566688387696,100.0,0.6409731077114418,0.7895601483510382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.24808042380483042,1.0491129315689864
STD02130,-1.5629352119046414,0.12501583357932844,0.0006004120406911931,96.66,0.22534238455470587,0.5357391774487114,0,1,0,0,0,0,0,0,1,0,0,1,1,0,-0.020493139056695087,0.25724555616210626
STD01757,-0.6915565355654395,0.800393514993749,-0.6110162548774267,97.27,0.1600534871865446,-0.25361563700471595,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.20633640405736778,0.6005426142752419
STD01605,-1.5629352119046414,-0.08629865569757598,-1.1305252612099415,78.7,-4.1101873430814715,-0.4004732013314645,0,0,0,0,1,0,1,1,1,0,1,0,0,0,-3.767576113827204,-3.339266518306184
STD00070,1.051200817112964,0.339437888875011,0.32301764609124134,93.49,0.2628015252374346,0.27619708976399304,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0.10290064340655536,0.4173365536002132
STD01743,0.17982214077376235,1.3856517818636063,-0.8783469310527,100.0,0.6251071122114286,0.0578758845140685,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0.51055533115026,1.4073508652948632
STD01988,-0.6915565355654395,0.07218721126010251,-0.008169345445737285,95.82,-0.0431407871916434,1.8563330282870691,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-0.6320834992044977,0.005194227231101801
STD01584,0.17982214077376235,0.32804348013949164,1.3577064170368334,87.76,-0.44665015812346404,0.20648702238930983,0,0,0,0,1,0,1,0,0,1,0,1,0,0,-0.5055847516575903,-0.19613698827824028
STD00808,-1.5629352119046414,-1.6929102874058055,0.35007540683772653,95.48,-0.17701513452795628,0.010528648042115132,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-0.1994076521697418,-1.0648985829450097
STD02029,1.486890155282565,0.5890790257168439,-0.06120255650884842,90.9,-0.04504151623327791,0.27619708976399304,0,1,0,0,0,0,1,0,0,0,0,1,1,0,-0.17034089911598338,0.29378944788427613
STD01759,-1.5629352119046414,-0.2292466925613646,-1.948751946183653,85.33,-1.1347623962236617,-1.0531881433944181,0,0,0,0,0,1,0,1,1,0,0,1,0,0,-0.763075525182123,-1.0173127870631635
STD00230,-1.5629352119046414,-0.39187598087741365,-2.213918001499208,97.4,0.8286881680913271,0.8411409993825654,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0.38854545652893574,0.40732292968440653
STD01836,0.17982214077376235,1.2416678896602251,1.2786977556570964,100.0,0.9306190148327688,-0.7089380381414623,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.1387188142256306,1.6118197803302567
STD00357,-1.1272458737350404,1.1494767644364776,0.6195707038727182,98.54,0.8698982935903031,0.0736132359520503,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.7254746707305766,1.4897235807083047
STD00772,0.17982214077376235,0.021408472993063952,0.42691944735774445,100.0,0.42337933657576765,-0.45813792133666104,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0.5366297170889341,0.3567230587089437
STD01158,-1.5629352119046414,-1.1635882088739518,-0.1867505663725392,90.13,-0.5634381392996419,0.8043205688116049,0,0,0,0,0,0,0,1,0,0,0,1,0,1,-0.778526779115128,-1.0314237857534516
STD01329,1.051200817112964,0.05561352582661942,-0.25710074431340046,78.89,-2.10028841643446,-1.044436548569362,0,1,0,0,0,0,1,0,1,0,0,1,1,0,-1.7360801145472042,-1.6892214318319876
STD02233,1.486890155282565,-0.8062181167144813,1.2267468550238458,89.38,0.4395825330435344,-0.021149801666446283,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.37343670829033054,-0.14751808517381293
STD02488,0.6155114789433632,-0.33593979253940964,-1.4065144208240907,100.0,1.3107131361670015,-0.9313592618644757,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1.6283681446323606,0.8151412591408104
STD01104,1.486890155282565,-0.042792731434683706,0.2569967098698176,100.0,0.20549575702656278,1.6927823557334427,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.39331277072200194,0.14106746318124633
STD02186,0.6155114789433632,0.6926645596761107,-0.007087035015878095,96.97,0.928363191833621,-0.09276326294153674,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.8501864487647974,1.2310153271685604
STD00504,-1.5629352119046414,-0.27896774886181236,1.5936500907461848,89.94,-0.5963681865628676,-0.7768589977861714,0,1,0,0,0,1,1,1,1,0,0,1,1,0,-0.32200156260332286,-0.6207971096527273
STD00919,1.486890155282565,1.6777629876287397,-1.4195021459824033,96.34,-0.27550130659151784,0.22977187081693018,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.3601658338598573,0.6668762010486231
STD01829,-1.1272458737350404,0.07115135592050931,-0.48113900329429765,89.99,0.2547219743108361,-1.16766901798148,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0.6875471521864364,0.24921599200315586
STD01127,1.486890155282565,0.6740191635634435,0.7516125763155664,89.18,0.16175642239651747,0.047294569107206565,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0.09505315216788872,0.5277208212928448
STD00841,-0.6915565355654395,-0.11737431588535577,0.42800175778760363,97.9,0.16175642239651747,-0.18093562324025364,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0.18008757569476083,0.06190699730961844
STD00575,0.17982214077376235,-0.996815499199532,-1.9779743277898574,96.32,1.1664383678085901,-2.5183959036290156,0,0,0,0,0,0,1,1,1,0,1,0,1,0,2.4972992480553113,0.22791608587402915
STD01117,1.486890155282565,1.2002336760765193,0.04161693432779551,99.33,-0.29932196606010597,-0.029083730135035693,0,1,0,0,0,1,1,1,1,0,0,0,1,0,-0.29748053317844975,0.39021253428980013
STD00329,0.17982214077376235,0.8687599674068648,-0.3815664437472328,92.73,0.4614534212008156,-0.1728902329838897,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0.4540319495074162,0.9199550188674304
STD00141,1.486890155282565,-0.21060129644869657,0.687756260953861,100.0,0.8664014502178645,-1.2209591938937896,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1.3384173078509651,0.5595224056900797
